episode,reward,crashed,length
1245,3.959047,1,5
1246,6.293315,1,9
1247,13.277194,1,14
1248,1.767153,1,3
1249,2.647655,1,4
1250,7.959012,1,9
1251,19.358895,1,21
1252,4.760184,1,6
1253,26.730038,0,30
1254,9.163592,1,11
1255,9.558751,1,11
1256,6.277194,1,7
1257,5.765957,1,7
1258,2.989438,1,4
1259,1.958373,1,3
1260,4.794138,1,6
1261,9.199665,1,11
1262,4.959018,1,6
1263,7.788723,1,9
1264,4.758478,1,6
1265,6.595298,1,8
1266,3.959047,1,5
1267,21.57554,1,25
1268,18.955312,1,20
1269,12.119067,1,14
1270,3.204545,1,5
1271,7.957162,1,9
1272,2.398565,1,4
1273,2.398546,1,4
1274,8.648092,1,10
1275,19.75212,1,21
1276,16.380613,1,23
1277,15.567262,1,17
1278,8.003433,1,10
1279,7.959012,1,9
1280,1.600037,1,3
1281,27.634399,0,30
1282,4.957172,1,6
1283,4.959018,1,6
1284,11.595268,1,13
1285,10.407672,1,14
1286,3.959047,1,5
1287,1.958373,1,3
1288,6.193953,1,7
1289,0.966017,1,2
1290,1.276554,1,2
1291,12.855251,1,14
1292,3.959047,1,5
1293,8.181903,1,12
1294,9.796258,1,12
1295,1.960209,1,3
1296,2.959217,1,4
1297,14.955311,1,16
1298,26.049182,0,30
1299,10.562447,1,12
1300,7.754633,1,9
1301,4.757953,1,6
1302,14.595484,1,21
1303,22.546694,0,30
1304,6.959012,1,8
1305,11.119706,1,12
1306,11.875406,1,13
1307,4.98944,1,6
1308,2.959217,1,4
1309,15.758327,1,17
1310,2.794337,1,4
1311,13.392849,1,15
1312,12.383118,1,18
1313,8.121556,1,9
1314,6.760318,1,8
1315,11.844901,1,13
1316,22.662068,1,25
1317,1.960209,1,3
1318,18.953466,1,20
1319,22.478494,0,30
1320,15.928573,1,18
1321,7.050663,1,8
1322,1.960209,1,3
1323,3.957198,1,5
1324,11.760149,1,13
1325,6.004689,1,8
1326,1.960209,1,3
1327,10.407983,1,12
1328,9.959012,1,11
1329,16.852185,1,22
1330,4.760184,1,6
1331,6.959012,1,8
1332,3.959047,1,5
1333,4.959018,1,6
1334,14.955575,1,16
1335,0.966017,1,2
1336,8.559445,1,10
1337,22.756448,1,24
1338,7.052263,1,8
1339,6.765956,1,8
1340,3.121578,1,4
1341,24.703223,0,30
1342,2.987592,1,4
1343,16.562277,1,18
1344,8.87779,1,10
1345,1.958373,1,3
1346,11.577356,1,15
1347,1.960209,1,3
1348,7.788346,1,9
1349,7.054113,1,8
1350,14.756078,1,16
1351,4.764108,1,6
1352,4.851411,1,6
1353,16.068504,1,22
1354,11.596994,1,13
1355,7.85344,1,9
1356,7.760149,1,9
1357,7.159516,1,9
1358,4.005682,1,6
1359,7.963029,1,10
1360,2.759115,1,4
1361,9.760149,1,11
1362,8.367463,1,11
1363,5.556463,1,7
1364,6.557214,1,8
1365,1.602273,1,3
1366,6.957162,1,8
1367,3.957198,1,5
1368,9.959012,1,11
1369,8.955312,1,10
1370,8.959012,1,10
1371,14.356494,1,16
1372,3.957198,1,5
1373,0.966017,1,2
1374,2.959217,1,4
1375,6.76252,1,8
1376,11.240163,1,14
1377,4.121551,1,5
1378,11.922688,1,13
1379,1.960209,1,3
1380,7.206908,1,9
1381,3.957201,1,5
1382,3.593243,1,5
1383,1.958373,1,3
1384,5.959013,1,7
1385,1.597429,1,3
1386,13.044874,1,17
1387,2.41598,1,4
1388,3.959047,1,5
1389,10.760149,1,12
1390,11.955312,1,13
1391,8.195798,1,9
1392,2.054161,1,3
1393,22.522659,0,30
1394,8.959012,1,10
1395,6.957162,1,8
1396,3.593243,1,5
1397,3.959047,1,5
1398,13.955312,1,15
1399,4.959018,1,6
1400,5.27324,1,6
1401,20.269476,1,27
1402,5.207135,1,7
1403,15.559435,1,17
1404,9.969337,1,13
1405,2.448915,1,4
1406,14.690244,1,18
1407,13.578883,1,18
1408,12.048739,1,13
1409,21.020297,1,26
1410,22.47595,0,30
1411,8.121556,1,9
1412,2.19549,1,3
1413,2.197804,1,3
1414,6.957162,1,8
1415,2.761346,1,4
1416,7.275348,1,8
1417,11.697654,1,16
1418,18.134753,1,23
1419,10.598854,1,12
1420,7.953195,1,9
1421,3.204545,1,5
1422,4.957172,1,6
1423,8.957166,1,10
1424,11.959012,1,13
1425,22.123406,1,23
1426,6.757919,1,8
1427,14.360188,1,16
1428,26.886043,0,30
1429,9.959012,1,11
1430,19.115465,1,20
1431,16.407876,1,19
1432,9.360607,1,11
1433,12.758298,1,14
1434,4.757953,1,6
1435,5.959013,1,7
1436,10.756453,1,12
1437,3.996581,1,5
1438,26.251246,0,30
1439,13.3936,1,15
1440,5.959013,1,7
1441,12.959012,1,14
1442,1.764923,1,3
1443,5.815215,1,8
1444,13.652919,1,15
1445,5.959013,1,7
1446,11.607926,1,14
1447,3.526191,1,6
1448,5.957163,1,7
1449,1.276554,1,2
1450,11.759291,1,13
1451,27.362426,1,29
1452,2.568289,1,4
1453,10.178865,1,14
1454,2.759115,1,4
1455,12.998785,1,14
1456,13.195798,1,14
1457,7.790531,1,9
1458,4.806818,1,7
1459,17.224009,1,23
1460,5.763219,1,8
1461,0.989385,1,2
1462,25.222183,0,30
1463,5.605719,1,8
1464,2.123509,1,3
1465,5.760155,1,7
1466,4.757461,1,6
1467,19.161358,1,21
1468,19.765835,1,22
1469,5.373602,1,7
1470,4.758484,1,6
1471,11.004682,1,13
1472,1.960209,1,3
1473,1.958373,1,3
1474,14.936302,1,19
1475,6.304495,1,9
1476,0.851926,1,2
1477,8.403848,1,11
1478,15.516142,1,22
1479,14.00383,1,16
1480,0.966017,1,2
1481,5.957172,1,7
1482,12.399982,1,14
1483,9.461972,1,14
1484,5.007557,1,7
1485,5.121548,1,6
1486,26.997687,1,29
1487,3.959047,1,5
1488,4.95531,1,6
1489,3.123424,1,4
1490,3.959047,1,5
1491,3.123424,1,4
1492,4.957169,1,6
1493,12.050386,1,13
1494,2.39591,1,4
1495,1.597429,1,3
1496,3.998604,1,6
1497,4.986004,1,6
1498,4.595303,1,6
1499,4.05059,1,5
1500,7.957162,1,9
1501,9.957162,1,11
1502,8.651355,1,12
1503,9.557382,1,12
1504,3.121578,1,4
1505,7.275353,1,8
1506,6.955328,1,8
1507,4.054115,1,5
1508,1.960209,1,3
1509,5.959013,1,7
1510,23.959012,1,25
1511,6.760318,1,8
1512,10.959012,1,12
1513,3.204545,1,5
1514,18.105526,1,24
1515,1.001855,1,2
1516,21.010256,1,23
1517,3.118683,1,4
1518,7.159295,1,9
1519,5.373532,1,7
1520,7.010292,1,9
1521,11.195799,1,12
1522,4.957169,1,6
1523,16.619318,1,21
1524,4.959018,1,6
1525,4.957177,1,6
1526,1.960209,1,3
1527,8.98944,1,10
1528,5.957172,1,7
1529,23.389543,0,30
1530,4.054115,1,5
1531,1.960209,1,3
1532,17.922692,1,19
1533,1.960209,1,3
1534,4.959018,1,6
1535,12.987589,1,14
1536,6.206929,1,8
1537,3.959047,1,5
1538,7.052263,1,8
1539,11.959012,1,13
1540,6.054113,1,7
1541,8.880459,1,10
1542,3.959047,1,5
1543,10.277194,1,11
1544,3.959047,1,5
1545,13.208373,1,16
1546,25.682199,1,28
1547,21.959012,1,23
1548,7.957166,1,9
1549,3.794167,1,5
1550,1.278391,1,2
1551,0.966017,1,2
1552,10.957162,1,12
1553,17.959012,1,19
1554,12.119969,1,13
1555,7.757919,1,9
1556,4.559254,1,6
1557,5.959013,1,7
1558,15.955575,1,17
1559,16.853324,1,21
1560,2.957377,1,4
1561,1.960209,1,3
1562,5.797714,1,7
1563,1.960209,1,3
1564,8.957171,1,10
1565,4.88305,1,6
1566,4.054115,1,5
1567,6.195799,1,7
1568,12.981926,1,18
1569,6.123406,1,7
1570,7.959012,1,9
1571,7.760318,1,9
1572,14.07463,1,15
1573,21.955818,1,30
1574,16.963836,1,19
1575,8.959012,1,10
1576,5.603889,1,8
1577,12.052263,1,13
1578,3.959047,1,5
